"","location_origin","location_dest","Month","DayofMonth","DepDelay","Cancelled","WeatherDelay"
"293182","San Francisco CA","Chicago IL",9,20,37,0,0
"293183","San Francisco CA","Chicago IL",11,15,18,0,0
"293184","San Francisco CA","Chicago IL",12,4,37,0,0
"293185","San Francisco CA","Chicago IL",6,27,744,0,0
"293186","San Francisco CA","Chicago IL",7,29,158,0,0
"293187","San Francisco CA","Chicago IL",1,1,463,2,72
"293188","San Francisco CA","Chicago IL",2,1,644,0,0
"293189","San Francisco CA","Chicago IL",1,15,156,1,0
"293190","San Francisco CA","Chicago IL",9,17,108,0,0
"293191","San Francisco CA","Chicago IL",7,10,127,0,0
"293192","San Francisco CA","Chicago IL",1,8,1169,1,0
"293193","San Francisco CA","Chicago IL",5,20,107,0,0
"293194","San Francisco CA","Chicago IL",11,7,201,0,0
"293195","San Francisco CA","Chicago IL",4,30,395,0,0
"293196","San Francisco CA","Chicago IL",12,17,518,1,7
"293197","San Francisco CA","Chicago IL",12,12,120,0,0
"293198","San Francisco CA","Chicago IL",8,2,222,1,0
"293199","San Francisco CA","Chicago IL",12,23,1298,1,0
"293200","San Francisco CA","Chicago IL",4,18,472,0,0
"293201","San Francisco CA","Chicago IL",3,14,240,0,0
"293202","San Francisco CA","Chicago IL",3,22,209,0,0
"293203","San Francisco CA","Chicago IL",1,5,1488,1,114
"293204","San Francisco CA","Chicago IL",4,12,146,0,0
"293205","San Francisco CA","Chicago IL",12,30,215,0,0
"293206","San Francisco CA","Chicago IL",9,26,110,0,0
"293207","San Francisco CA","Chicago IL",8,7,252,0,0
"293208","San Francisco CA","Chicago IL",3,10,14,1,0
"293209","San Francisco CA","Chicago IL",2,13,390,1,0
"293210","San Francisco CA","Chicago IL",6,25,863,0,0
"293211","San Francisco CA","Chicago IL",5,24,318,0,0
"293212","San Francisco CA","Chicago IL",4,28,141,0,28
"293213","San Francisco CA","Chicago IL",8,31,-59,0,0
"293214","San Francisco CA","Chicago IL",12,26,577,4,0
"293215","San Francisco CA","Chicago IL",7,26,313,1,0
"293216","San Francisco CA","Chicago IL",5,7,433,1,0
"293217","San Francisco CA","Chicago IL",6,18,172,0,0
"293218","San Francisco CA","Chicago IL",8,29,252,0,0
"293219","San Francisco CA","Chicago IL",11,14,42,0,0
"293220","San Francisco CA","Chicago IL",12,14,484,1,25
"293221","San Francisco CA","Chicago IL",11,21,-4,0,0
"293222","San Francisco CA","Chicago IL",4,26,177,0,0
"293223","San Francisco CA","Chicago IL",5,14,343,0,0
"293224","San Francisco CA","Chicago IL",10,19,197,0,0
"293225","San Francisco CA","Chicago IL",5,28,141,1,0
"293226","San Francisco CA","Chicago IL",2,2,164,1,0
"293227","San Francisco CA","Chicago IL",3,18,325,0,0
"293228","San Francisco CA","Chicago IL",7,2,412,0,0
"293229","San Francisco CA","Chicago IL",3,30,509,0,0
"293230","San Francisco CA","Chicago IL",12,3,125,1,0
"293231","San Francisco CA","Chicago IL",10,2,74,0,0
"293232","San Francisco CA","Chicago IL",9,7,130,0,0
"293233","San Francisco CA","Chicago IL",12,11,-19,0,0
"293234","San Francisco CA","Chicago IL",5,6,-9,0,0
"293235","San Francisco CA","Chicago IL",2,14,169,0,0
"293236","San Francisco CA","Chicago IL",5,21,137,0,0
"293237","San Francisco CA","Chicago IL",8,30,-5,0,0
"293238","San Francisco CA","Chicago IL",2,3,674,1,0
"293239","San Francisco CA","Chicago IL",9,2,25,1,0
"293240","San Francisco CA","Chicago IL",8,14,34,0,0
"293241","San Francisco CA","Chicago IL",7,15,433,1,0
"293242","San Francisco CA","Chicago IL",2,10,40,0,0
"293243","San Francisco CA","Chicago IL",6,6,1217,0,0
"293244","San Francisco CA","Chicago IL",5,31,383,2,0
"293245","San Francisco CA","Chicago IL",10,24,-26,0,0
"293246","San Francisco CA","Chicago IL",5,2,820,3,0
"293247","San Francisco CA","Chicago IL",6,29,492,0,0
"293248","San Francisco CA","Chicago IL",2,20,146,1,0
"293249","San Francisco CA","Chicago IL",2,11,49,0,0
"293250","San Francisco CA","Chicago IL",4,15,65,0,0
"293251","San Francisco CA","Chicago IL",11,20,279,0,0
"293252","San Francisco CA","Chicago IL",4,24,308,0,0
"293253","San Francisco CA","Chicago IL",10,6,166,0,0
"293254","San Francisco CA","Chicago IL",7,8,103,1,0
"293255","San Francisco CA","Chicago IL",8,9,355,0,0
"293256","San Francisco CA","Chicago IL",1,21,1198,0,0
"293257","San Francisco CA","Chicago IL",3,16,319,0,0
"293258","San Francisco CA","Chicago IL",12,19,650,0,0
"293259","San Francisco CA","Chicago IL",2,23,335,0,0
"293260","San Francisco CA","Chicago IL",9,12,595,0,0
"293261","San Francisco CA","Chicago IL",7,20,885,0,0
"293262","San Francisco CA","Chicago IL",11,17,249,0,0
"293263","San Francisco CA","Chicago IL",1,11,141,1,0
"293264","San Francisco CA","Chicago IL",12,25,410,0,0
"293265","San Francisco CA","Chicago IL",3,29,282,2,0
"293266","San Francisco CA","Chicago IL",1,2,572,1,27
"293267","San Francisco CA","Chicago IL",3,11,-43,1,0
"293268","San Francisco CA","Chicago IL",9,28,29,0,0
"293269","San Francisco CA","Chicago IL",7,3,5,0,0
"293270","San Francisco CA","Chicago IL",4,7,276,0,0
"293271","San Francisco CA","Chicago IL",1,3,1377,0,11
"293272","San Francisco CA","Chicago IL",6,10,204,0,0
"293273","San Francisco CA","Chicago IL",12,21,835,0,11
"293274","San Francisco CA","Chicago IL",11,10,51,0,0
"293275","San Francisco CA","Chicago IL",10,27,221,0,0
"293276","San Francisco CA","Chicago IL",9,11,232,0,0
"293277","San Francisco CA","Chicago IL",11,13,10,0,0
"293278","San Francisco CA","Chicago IL",10,14,461,0,0
"293279","San Francisco CA","Chicago IL",6,2,267,0,0
"293280","San Francisco CA","Chicago IL",9,8,206,0,0
"293281","San Francisco CA","Chicago IL",10,10,192,0,0
"293282","San Francisco CA","Chicago IL",12,1,961,1,0
"293283","San Francisco CA","Chicago IL",8,22,215,1,0
"293284","San Francisco CA","Chicago IL",8,6,80,0,0
"293285","San Francisco CA","Chicago IL",9,1,3,0,0
"293286","San Francisco CA","Chicago IL",3,4,73,1,0
"293287","San Francisco CA","Chicago IL",10,11,44,0,0
"293288","San Francisco CA","Chicago IL",2,17,678,2,0
"293289","San Francisco CA","Chicago IL",5,22,170,0,0
"293290","San Francisco CA","Chicago IL",10,7,84,0,0
"293291","San Francisco CA","Chicago IL",6,12,456,0,26
"293292","San Francisco CA","Chicago IL",5,5,145,0,0
"293293","San Francisco CA","Chicago IL",3,3,345,0,0
"293294","San Francisco CA","Chicago IL",5,3,166,2,0
"293295","San Francisco CA","Chicago IL",6,24,313,0,0
"293296","San Francisco CA","Chicago IL",4,3,23,0,0
"293297","San Francisco CA","Chicago IL",5,23,203,1,0
"293298","San Francisco CA","Chicago IL",8,15,100,0,0
"293299","San Francisco CA","Chicago IL",7,27,1100,2,0
"293300","San Francisco CA","Chicago IL",8,8,412,0,0
"293301","San Francisco CA","Chicago IL",4,6,201,0,0
"293302","San Francisco CA","Chicago IL",12,27,175,1,0
"293303","San Francisco CA","Chicago IL",10,17,113,0,0
"293304","San Francisco CA","Chicago IL",3,19,332,0,0
"293305","San Francisco CA","Chicago IL",3,31,1092,0,0
"293306","San Francisco CA","Chicago IL",8,16,378,0,0
"293307","San Francisco CA","Chicago IL",10,30,10,0,0
"293308","San Francisco CA","Chicago IL",4,25,962,0,0
"293309","San Francisco CA","Chicago IL",5,10,340,0,0
"293310","San Francisco CA","Chicago IL",3,21,1138,1,0
"293311","San Francisco CA","Chicago IL",12,15,342,2,0
"293312","San Francisco CA","Chicago IL",1,17,796,0,0
"293313","San Francisco CA","Chicago IL",7,18,962,0,55
"293314","San Francisco CA","Chicago IL",10,21,323,0,0
"293315","San Francisco CA","Chicago IL",7,16,160,0,0
"293316","San Francisco CA","Chicago IL",12,24,842,0,0
"293317","San Francisco CA","Chicago IL",6,8,1028,1,78
"293318","San Francisco CA","Chicago IL",4,19,210,0,0
"293319","San Francisco CA","Chicago IL",2,29,512,0,0
"293320","San Francisco CA","Chicago IL",8,18,587,0,0
"293321","San Francisco CA","Chicago IL",3,17,55,0,0
"293322","San Francisco CA","Las Vegas NV",7,31,131,0,0
"293323","San Francisco CA","Las Vegas NV",11,11,255,0,0
"293324","San Francisco CA","Las Vegas NV",12,31,869,0,0
"293325","San Francisco CA","Las Vegas NV",7,11,453,0,0
"293326","San Francisco CA","Las Vegas NV",5,17,-35,0,0
"293327","San Francisco CA","Las Vegas NV",10,1,-55,0,0
"293328","San Francisco CA","Las Vegas NV",6,23,1009,1,0
"293329","San Francisco CA","Las Vegas NV",4,8,66,0,0
"293330","San Francisco CA","Las Vegas NV",3,2,124,1,0
"293331","San Francisco CA","Las Vegas NV",1,26,-25,0,0
"293332","San Francisco CA","Las Vegas NV",7,5,-21,0,0
"293333","San Francisco CA","Las Vegas NV",5,3,-76,0,0
"293334","San Francisco CA","Las Vegas NV",1,19,-4,0,0
"293335","San Francisco CA","Las Vegas NV",12,4,12,0,0
"293336","San Francisco CA","Las Vegas NV",6,14,189,0,0
"293337","San Francisco CA","Las Vegas NV",5,25,7,0,0
"293338","San Francisco CA","Las Vegas NV",11,26,131,0,0
"293339","San Francisco CA","Las Vegas NV",4,2,54,0,0
"293340","San Francisco CA","Las Vegas NV",7,2,48,0,0
"293341","San Francisco CA","Las Vegas NV",1,9,540,0,0
"293342","San Francisco CA","Las Vegas NV",3,20,199,0,0
"293343","San Francisco CA","Las Vegas NV",8,7,429,0,0
"293344","San Francisco CA","Las Vegas NV",1,13,-50,0,0
"293345","San Francisco CA","Las Vegas NV",1,18,50,0,0
"293346","San Francisco CA","Las Vegas NV",2,22,727,1,0
"293347","San Francisco CA","Las Vegas NV",10,28,70,0,0
"293348","San Francisco CA","Las Vegas NV",3,1,-47,0,0
"293349","San Francisco CA","Las Vegas NV",7,22,75,0,0
"293350","San Francisco CA","Las Vegas NV",10,3,154,0,0
"293351","San Francisco CA","Las Vegas NV",2,26,228,0,59
"293352","San Francisco CA","Las Vegas NV",11,10,9,1,0
"293353","San Francisco CA","Las Vegas NV",11,18,129,0,0
"293354","San Francisco CA","Las Vegas NV",10,19,348,0,0
"293355","San Francisco CA","Las Vegas NV",6,25,593,0,0
"293356","San Francisco CA","Las Vegas NV",3,13,645,0,0
"293357","San Francisco CA","Las Vegas NV",9,9,111,0,0
"293358","San Francisco CA","Las Vegas NV",11,3,1067,1,0
"293359","San Francisco CA","Las Vegas NV",1,8,1224,0,20
"293360","San Francisco CA","Las Vegas NV",2,5,-39,2,0
"293361","San Francisco CA","Las Vegas NV",4,22,-47,0,0
"293362","San Francisco CA","Las Vegas NV",4,16,-2,0,0
"293363","San Francisco CA","Las Vegas NV",2,17,246,0,0
"293364","San Francisco CA","Las Vegas NV",1,7,475,0,0
"293365","San Francisco CA","Las Vegas NV",2,25,-42,0,0
"293366","San Francisco CA","Las Vegas NV",7,3,8,1,0
"293367","San Francisco CA","Las Vegas NV",1,4,1913,5,788
"293368","San Francisco CA","Las Vegas NV",4,29,30,0,0
"293369","San Francisco CA","Las Vegas NV",10,21,-90,0,0
"293370","San Francisco CA","Las Vegas NV",6,30,106,0,0
"293371","San Francisco CA","Las Vegas NV",12,25,548,0,0
"293372","San Francisco CA","Las Vegas NV",12,23,292,0,0
"293373","San Francisco CA","Las Vegas NV",6,18,191,0,0
"293374","San Francisco CA","Las Vegas NV",8,26,-16,0,0
"293375","San Francisco CA","Las Vegas NV",11,19,287,0,0
"293376","San Francisco CA","Las Vegas NV",11,23,-17,0,0
"293377","San Francisco CA","Las Vegas NV",1,12,246,0,0
"293378","San Francisco CA","Las Vegas NV",3,7,145,1,0
"293379","San Francisco CA","Las Vegas NV",9,5,79,0,0
"293380","San Francisco CA","Las Vegas NV",12,17,601,6,0
"293381","San Francisco CA","Las Vegas NV",2,2,748,0,37
"293382","San Francisco CA","Las Vegas NV",4,27,-3,0,0
"293383","San Francisco CA","Las Vegas NV",10,4,347,0,0
"293384","San Francisco CA","Las Vegas NV",3,9,142,0,0
"293385","San Francisco CA","Las Vegas NV",3,15,42,0,0
"293386","San Francisco CA","Las Vegas NV",1,21,968,1,0
"293387","San Francisco CA","Las Vegas NV",3,4,-39,0,0
"293388","San Francisco CA","Las Vegas NV",6,2,-11,0,0
"293389","San Francisco CA","Las Vegas NV",3,3,-20,0,0
"293390","San Francisco CA","Las Vegas NV",11,17,-5,0,0
"293391","San Francisco CA","Las Vegas NV",11,2,1007,0,0
"293392","San Francisco CA","Las Vegas NV",11,13,-43,0,0
"293393","San Francisco CA","Las Vegas NV",2,12,34,1,0
"293394","San Francisco CA","Las Vegas NV",3,24,-10,1,0
"293395","San Francisco CA","Las Vegas NV",3,22,47,0,0
"293396","San Francisco CA","Las Vegas NV",11,15,-90,0,0
"293397","San Francisco CA","Las Vegas NV",10,14,-25,0,0
"293398","San Francisco CA","Las Vegas NV",8,11,-11,0,13
"293399","San Francisco CA","Las Vegas NV",6,16,659,0,0
"293400","San Francisco CA","Las Vegas NV",8,31,173,0,0
"293401","San Francisco CA","Las Vegas NV",5,7,92,0,0
"293402","San Francisco CA","Las Vegas NV",7,26,104,0,0
"293403","San Francisco CA","Las Vegas NV",4,17,53,0,0
"293404","San Francisco CA","Las Vegas NV",4,13,2,0,0
"293405","San Francisco CA","Las Vegas NV",6,3,1178,0,0
"293406","San Francisco CA","Las Vegas NV",7,30,-26,0,0
"293407","San Francisco CA","Las Vegas NV",11,27,72,0,0
"293408","San Francisco CA","Las Vegas NV",1,1,124,1,0
"293409","San Francisco CA","Las Vegas NV",5,1,139,1,0
"293410","San Francisco CA","Las Vegas NV",3,30,47,0,0
"293411","San Francisco CA","Las Vegas NV",8,24,94,1,0
"293412","San Francisco CA","Las Vegas NV",9,20,-24,0,0
"293413","San Francisco CA","Las Vegas NV",2,27,120,0,0
"293414","San Francisco CA","Las Vegas NV",8,9,389,0,0
"293415","San Francisco CA","Las Vegas NV",5,23,479,0,40
"293416","San Francisco CA","Las Vegas NV",1,5,1600,1,0
"293417","San Francisco CA","Las Vegas NV",9,26,37,0,0
"293418","San Francisco CA","Las Vegas NV",12,12,-18,0,0
"293419","San Francisco CA","Las Vegas NV",12,16,98,0,0
"293420","San Francisco CA","Las Vegas NV",10,9,71,0,49
"293421","San Francisco CA","Las Vegas NV",9,11,226,1,0
"293422","San Francisco CA","Las Vegas NV",7,18,68,0,0
"293423","San Francisco CA","Las Vegas NV",5,16,454,0,0
"293424","San Francisco CA","Las Vegas NV",12,3,68,0,0
"293425","San Francisco CA","Las Vegas NV",3,27,-2,0,0
"293426","San Francisco CA","Las Vegas NV",6,1,-29,0,0
"293427","San Francisco CA","Las Vegas NV",12,26,653,0,0
"293428","San Francisco CA","Las Vegas NV",1,23,184,2,0
"293429","San Francisco CA","Las Vegas NV",6,27,620,0,0
"293430","San Francisco CA","Las Vegas NV",5,31,289,0,0
"293431","San Francisco CA","Las Vegas NV",12,20,110,0,0
"293432","San Francisco CA","Las Vegas NV",8,27,25,1,0
"293433","San Francisco CA","Las Vegas NV",1,29,494,2,0
"293434","San Francisco CA","Las Vegas NV",12,7,695,0,0
"293435","San Francisco CA","Las Vegas NV",6,8,301,0,0
"293436","San Francisco CA","Las Vegas NV",9,7,79,0,0
"293437","San Francisco CA","Las Vegas NV",3,28,393,1,0
"293438","San Francisco CA","Las Vegas NV",5,24,320,0,18
"293439","San Francisco CA","Las Vegas NV",4,28,-52,0,0
"293440","San Francisco CA","Las Vegas NV",9,21,539,0,0
"293441","San Francisco CA","Las Vegas NV",4,4,326,0,0
"293442","San Francisco CA","Las Vegas NV",1,31,1059,1,0
"293443","San Francisco CA","Las Vegas NV",2,13,778,1,452
"293444","San Francisco CA","Las Vegas NV",2,9,-30,0,0
"293445","San Francisco CA","Las Vegas NV",8,29,254,0,0
"293446","San Francisco CA","Las Vegas NV",10,18,23,0,0
"293447","San Francisco CA","Las Vegas NV",2,10,59,0,0
"293448","San Francisco CA","Las Vegas NV",6,21,49,2,0
"293449","San Francisco CA","Las Vegas NV",6,17,186,0,0
"293450","San Francisco CA","Las Vegas NV",10,2,136,0,0
"293451","San Francisco CA","Las Vegas NV",1,15,260,1,0
"293452","San Francisco CA","Las Vegas NV",2,11,33,0,0
"293453","San Francisco CA","Las Vegas NV",4,3,175,0,0
"293454","San Francisco CA","Las Vegas NV",5,8,53,0,0
"293455","San Francisco CA","Las Vegas NV",1,10,1059,1,0
"293456","San Francisco CA","Las Vegas NV",6,26,761,0,0
"293457","San Francisco CA","Las Vegas NV",5,11,269,1,0
"293458","San Francisco CA","Las Vegas NV",7,23,163,0,0
"293459","San Francisco CA","Las Vegas NV",7,13,540,0,0
"293460","San Francisco CA","Las Vegas NV",10,12,43,0,0
"293461","San Francisco CA","Las Vegas NV",1,11,415,0,0
"293462","San Francisco CA","Las Vegas NV",9,2,-48,0,0
"293463","San Francisco CA","Las Vegas NV",4,11,157,0,0
"293464","San Francisco CA","Las Vegas NV",3,21,298,0,0
"293465","San Francisco CA","Las Vegas NV",9,17,542,0,0
"293466","San Francisco CA","Las Vegas NV",12,9,-74,0,0
"293467","San Francisco CA","Las Vegas NV",5,9,174,0,0
"293468","San Francisco CA","Las Vegas NV",9,19,86,0,0
"293469","San Francisco CA","Las Vegas NV",5,10,267,0,0
"293470","San Francisco CA","Las Vegas NV",5,5,45,0,26
"293471","San Francisco CA","Las Vegas NV",12,22,666,0,0
"293472","San Francisco CA","Las Vegas NV",2,7,42,0,0
"293473","San Francisco CA","Las Vegas NV",1,22,116,1,0
"293474","San Francisco CA","Las Vegas NV",10,29,-56,0,0
"293475","San Francisco CA","Las Vegas NV",5,19,182,0,0
"293476","San Francisco CA","Las Vegas NV",5,28,149,0,0
"293477","San Francisco CA","Las Vegas NV",2,21,978,0,0
"293478","San Francisco CA","Las Vegas NV",7,14,158,0,0
"293479","San Francisco CA","Las Vegas NV",12,18,552,2,0
"293480","San Francisco CA","Las Vegas NV",9,13,77,0,0
"293481","San Francisco CA","Las Vegas NV",4,25,-14,0,0
"293482","San Francisco CA","Las Vegas NV",6,20,27,0,19
"293483","San Francisco CA","Las Vegas NV",1,14,-55,0,0
"293484","San Francisco CA","Las Vegas NV",11,6,-27,0,0
"293485","San Francisco CA","Las Vegas NV",7,24,115,1,0
"293486","San Francisco CA","Las Vegas NV",1,25,1581,2,0
"293487","San Francisco CA","Las Vegas NV",6,4,187,0,0
"293488","San Francisco CA","Las Vegas NV",8,19,187,0,0
"293489","San Francisco CA","Las Vegas NV",1,24,285,1,0
"293490","San Francisco CA","Las Vegas NV",12,8,-8,0,0
"293491","San Francisco CA","Las Vegas NV",11,12,251,0,0
"293492","San Francisco CA","Las Vegas NV",8,13,-20,0,0
"293493","San Francisco CA","Las Vegas NV",6,29,426,1,0
"293494","San Francisco CA","Las Vegas NV",7,19,10,0,0
"293495","San Francisco CA","Las Vegas NV",9,6,-72,0,0
"293496","San Francisco CA","Las Vegas NV",3,23,116,0,0
"293497","San Francisco CA","Las Vegas NV",3,31,209,1,0
"293498","San Francisco CA","Las Vegas NV",8,10,280,1,0
"293499","San Francisco CA","Las Vegas NV",11,28,66,0,0
"293500","San Francisco CA","Las Vegas NV",9,3,-76,0,0
"293501","San Francisco CA","Las Vegas NV",8,3,351,0,0
"293502","San Francisco CA","Las Vegas NV",3,8,137,0,0
"293503","San Francisco CA","Las Vegas NV",4,5,-41,2,0
"293504","San Francisco CA","Las Vegas NV",6,24,382,0,0
"293505","San Francisco CA","Las Vegas NV",3,16,388,1,0
"293506","San Francisco CA","Las Vegas NV",10,31,602,1,5
"293507","San Francisco CA","Las Vegas NV",7,25,227,1,0
"293508","San Francisco CA","Las Vegas NV",1,30,168,0,0
"293509","San Francisco CA","Las Vegas NV",5,13,-37,0,0
"293510","San Francisco CA","Las Vegas NV",8,21,329,0,0
"293511","San Francisco CA","Las Vegas NV",2,15,202,0,0
"293512","San Francisco CA","Las Vegas NV",2,29,511,0,0
"293513","San Francisco CA","Las Vegas NV",11,25,-33,0,0
"293514","San Francisco CA","Las Vegas NV",9,24,-1,0,0
"293515","San Francisco CA","Las Vegas NV",5,4,324,0,0
"293516","San Francisco CA","Las Vegas NV",5,18,269,1,0
"293517","San Francisco CA","Las Vegas NV",12,10,-81,0,0
"293518","San Francisco CA","Las Vegas NV",6,22,340,1,0
"293519","San Francisco CA","Las Vegas NV",11,5,119,0,0
"293520","San Francisco CA","Las Vegas NV",6,11,215,1,0
"293521","San Francisco CA","Las Vegas NV",6,19,1,0,0
"293522","San Francisco CA","Las Vegas NV",7,15,90,1,0
"293523","San Francisco CA","Las Vegas NV",11,1,688,0,0
"293524","San Francisco CA","Las Vegas NV",5,22,113,0,0
"293525","San Francisco CA","Las Vegas NV",2,14,193,0,0
"293526","San Francisco CA","Las Vegas NV",7,27,640,0,0
"293527","San Francisco CA","Las Vegas NV",8,14,311,0,0
"293528","San Francisco CA","Las Vegas NV",12,5,-72,0,0
"293529","San Francisco CA","Las Vegas NV",8,18,634,0,0
"293530","San Francisco CA","Las Vegas NV",4,26,-22,0,0
"293531","San Francisco CA","Las Vegas NV",4,7,41,1,0
"293532","San Francisco CA","Las Vegas NV",4,24,101,0,0
"293533","San Francisco CA","Las Vegas NV",8,12,-39,0,0
"293534","San Francisco CA","Las Vegas NV",12,28,144,0,0
"293535","San Francisco CA","Las Vegas NV",2,24,1325,0,8
"293536","San Francisco CA","Las Vegas NV",4,20,12,0,0
